Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Priority
ORD-12613,2024-02-26,2024-02-26,First Class,CUS-9442,Customer CUS-9442,Home Office,United States,City_50,Illinois,South,PROD-38840,Technology,Laptops,Laptops Product PROD-38840,2319.84,9,0.00,1885.39,Low
ORD-12614,2022-08-20,2022-08-20,Standard Class,CUS-3100,Customer CUS-3100,Home Office,United States,City_29,California,East,PROD-86315,Technology,Accessories,Accessories Product PROD-86315,677.93,8,0.00,488.10,High
ORD-12615,2022-04-06,2022-04-06,Standard Class,CUS-5648,Customer CUS-5648,Corporate,United States,City_40,Florida,East,PROD-71753,Technology,Copiers,Copiers Product PROD-71753,3589.69,10,0.00,2008.62,Critical
ORD-12616,2022-01-02,2022-01-02,Standard Class,CUS-9236,Customer CUS-9236,Corporate,United States,City_31,Pennsylvania,Central,PROD-52869,Technology,Accessories,Accessories Product PROD-52869,1113.94,6,0.00,634.62,High
ORD-12617,2024-08-28,2024-08-28,Same Day,CUS-7039,Customer CUS-7039,Corporate,United States,City_9,Pennsylvania,East,PROD-20885,Furniture,Storage,Storage Product PROD-20885,1299.58,4,0.00,1108.08,High
ORD-12618,2024-03-01,2024-03-01,Same Day,CUS-5581,Customer CUS-5581,Corporate,United States,City_4,New York,East,PROD-56488,Technology,Tables,Tables Product PROD-56488,2369.74,6,0.00,2156.30,High
ORD-12619,2022-05-19,2022-05-19,First Class,CUS-7984,Customer CUS-7984,Corporate,United States,City_45,California,East,PROD-51547,Office Supplies,Paper,Paper Product PROD-51547,187.96,4,0.10,174.64,Critical
ORD-12620,2023-08-26,2023-08-26,First Class,CUS-4769,Customer CUS-4769,Corporate,United States,City_16,Virginia,West,PROD-75079,Office Supplies,Storage,Storage Product PROD-75079,927.55,10,0.00,806.17,High
ORD-12621,2023-04-05,2023-04-05,Second Class,CUS-6522,Customer CUS-6522,Corporate,United States,City_23,Virginia,Central,PROD-19113,Office Supplies,Chairs,Chairs Product PROD-19113,1330.53,5,0.00,1232.11,Low
ORD-12622,2024-07-08,2024-07-08,Same Day,CUS-9972,Customer CUS-9972,Corporate,United States,City_85,Virginia,Central,PROD-50426,Office Supplies,Copiers,Copiers Product PROD-50426,151.61,9,0.00,104.84,Medium
ORD-12623,2022-10-19,2022-10-19,Second Class,CUS-7770,Customer CUS-7770,Consumer,United States,City_74,Texas,Central,PROD-14516,Technology,Bookcases,Bookcases Product PROD-14516,2260.86,8,0.20,1625.87,High
ORD-12624,2024-11-14,2024-11-14,First Class,CUS-9240,Customer CUS-9240,Home Office,United States,City_89,Ohio,Central,PROD-45827,Technology,Laptops,Laptops Product PROD-45827,2546.31,6,0.05,2033.11,Low
ORD-12625,2023-09-28,2023-09-28,Second Class,CUS-1283,Customer CUS-1283,Home Office,United States,City_94,Georgia,Central,PROD-92279,Technology,Accessories,Accessories Product PROD-92279,575.08,9,0.05,498.97,High
ORD-12626,2023-06-17,2023-06-17,Standard Class,CUS-9749,Customer CUS-9749,Corporate,United States,City_26,Florida,West,PROD-12024,Technology,Tables,Tables Product PROD-12024,2344.06,6,0.00,1552.60,Low
ORD-12627,2023-03-28,2023-03-28,Same Day,CUS-9060,Customer CUS-9060,Corporate,United States,City_5,Ohio,Central,PROD-78012,Furniture,Chairs,Chairs Product PROD-78012,61.23,4,0.20,51.50,Low
ORD-12628,2024-03-13,2024-03-13,First Class,CUS-5179,Customer CUS-5179,Corporate,United States,City_8,New York,West,PROD-67898,Technology,Copiers,Copiers Product PROD-67898,726.51,3,0.00,580.63,Medium
ORD-12629,2022-03-10,2022-03-10,Same Day,CUS-1973,Customer CUS-1973,Corporate,United States,City_41,Florida,Central,PROD-46676,Technology,Binders,Binders Product PROD-46676,778.37,4,0.00,685.82,Critical
ORD-12630,2024-05-28,2024-05-28,First Class,CUS-6641,Customer CUS-6641,Home Office,United States,City_9,Georgia,West,PROD-49802,Furniture,Binders,Binders Product PROD-49802,2543.13,7,0.00,2120.60,High
ORD-12631,2022-04-04,2022-04-04,Same Day,CUS-5790,Customer CUS-5790,Home Office,United States,City_71,Virginia,West,PROD-95475,Office Supplies,Laptops,Laptops Product PROD-95475,452.26,7,0.00,313.10,Critical
ORD-12632,2024-05-27,2024-05-27,Same Day,CUS-4369,Customer CUS-4369,Consumer,United States,City_56,New York,South,PROD-70991,Office Supplies,Tables,Tables Product PROD-70991,343.03,9,0.05,271.32,Critical
ORD-12633,2022-07-20,2022-07-20,Same Day,CUS-6813,Customer CUS-6813,Home Office,United States,City_99,Texas,South,PROD-25614,Furniture,Paper,Paper Product PROD-25614,4722.27,10,0.05,3793.00,Critical
ORD-12634,2022-10-11,2022-10-11,First Class,CUS-1345,Customer CUS-1345,Home Office,United States,City_21,Virginia,East,PROD-92072,Furniture,Phones,Phones Product PROD-92072,60.54,2,0.05,40.23,Critical
ORD-12635,2023-02-25,2023-02-25,Standard Class,CUS-1321,Customer CUS-1321,Corporate,United States,City_99,New York,West,PROD-79213,Furniture,Laptops,Laptops Product PROD-79213,2105.76,10,0.00,1261.65,Low
ORD-12636,2023-02-08,2023-02-08,Standard Class,CUS-2558,Customer CUS-2558,Consumer,United States,City_19,Illinois,East,PROD-93740,Furniture,Storage,Storage Product PROD-93740,1461.88,4,0.05,1382.93,Critical
ORD-12637,2024-04-26,2024-04-26,First Class,CUS-7250,Customer CUS-7250,Corporate,United States,City_77,Pennsylvania,South,PROD-33483,Office Supplies,Storage,Storage Product PROD-33483,3351.86,8,0.00,2173.47,Critical
ORD-12638,2023-03-06,2023-03-06,Second Class,CUS-2085,Customer CUS-2085,Consumer,United States,City_22,Florida,East,PROD-10384,Furniture,Storage,Storage Product PROD-10384,2859.62,9,0.15,2314.34,Medium
ORD-12639,2023-02-05,2023-02-05,Standard Class,CUS-4896,Customer CUS-4896,Home Office,United States,City_94,Texas,South,PROD-22365,Furniture,Binders,Binders Product PROD-22365,1714.61,6,0.20,1077.73,Low
ORD-12640,2022-06-07,2022-06-07,First Class,CUS-3186,Customer CUS-3186,Home Office,United States,City_53,New York,Central,PROD-50381,Office Supplies,Phones,Phones Product PROD-50381,416.36,1,0.00,274.13,Critical
ORD-12641,2024-03-22,2024-03-22,Standard Class,CUS-9216,Customer CUS-9216,Corporate,United States,City_77,Florida,East,PROD-77157,Furniture,Phones,Phones Product PROD-77157,519.05,9,0.00,359.04,High
ORD-12642,2023-04-06,2023-04-06,Same Day,CUS-6765,Customer CUS-6765,Corporate,United States,City_6,Pennsylvania,East,PROD-38752,Office Supplies,Phones,Phones Product PROD-38752,91.80,1,0.05,83.99,Low
ORD-12643,2024-04-28,2024-04-28,Second Class,CUS-7398,Customer CUS-7398,Home Office,United States,City_45,Washington,South,PROD-81301,Office Supplies,Tables,Tables Product PROD-81301,386.60,4,0.05,214.38,Low
ORD-12644,2023-05-07,2023-05-07,First Class,CUS-6054,Customer CUS-6054,Consumer,United States,City_57,Washington,East,PROD-42997,Furniture,Copiers,Copiers Product PROD-42997,382.47,1,0.00,241.74,Low
ORD-12645,2022-12-17,2022-12-17,Same Day,CUS-4366,Customer CUS-4366,Corporate,United States,City_31,Ohio,Central,PROD-11312,Office Supplies,Paper,Paper Product PROD-11312,258.70,4,0.00,183.01,High
ORD-12646,2024-05-07,2024-05-07,First Class,CUS-6474,Customer CUS-6474,Home Office,United States,City_96,Pennsylvania,West,PROD-37469,Office Supplies,Bookcases,Bookcases Product PROD-37469,1684.75,4,0.00,1569.83,High
ORD-12647,2023-06-27,2023-06-27,Standard Class,CUS-9767,Customer CUS-9767,Consumer,United States,City_1,Illinois,East,PROD-21377,Office Supplies,Paper,Paper Product PROD-21377,588.58,9,0.00,333.82,High
ORD-12648,2024-10-19,2024-10-19,Second Class,CUS-9817,Customer CUS-9817,Consumer,United States,City_86,Illinois,East,PROD-15104,Technology,Binders,Binders Product PROD-15104,2478.71,7,0.05,2289.35,Critical
ORD-12649,2024-12-26,2024-12-26,Standard Class,CUS-1249,Customer CUS-1249,Home Office,United States,City_4,Georgia,South,PROD-22804,Office Supplies,Tables,Tables Product PROD-22804,2886.15,9,0.00,1864.87,Critical
ORD-12650,2022-07-22,2022-07-22,First Class,CUS-8307,Customer CUS-8307,Home Office,United States,City_40,Florida,Central,PROD-21998,Furniture,Chairs,Chairs Product PROD-21998,1689.69,9,0.00,1513.22,High
ORD-12651,2023-08-17,2023-08-17,Second Class,CUS-7668,Customer CUS-7668,Consumer,United States,City_8,Washington,South,PROD-40702,Office Supplies,Bookcases,Bookcases Product PROD-40702,1072.41,6,0.00,658.04,Critical
ORD-12652,2022-01-12,2022-01-12,First Class,CUS-5791,Customer CUS-5791,Consumer,United States,City_13,Illinois,West,PROD-58405,Technology,Storage,Storage Product PROD-58405,4246.80,10,0.00,2711.68,Medium
ORD-12653,2022-05-12,2022-05-12,Standard Class,CUS-7870,Customer CUS-7870,Home Office,United States,City_76,Illinois,East,PROD-26061,Furniture,Phones,Phones Product PROD-26061,1340.96,5,0.00,769.19,Low
ORD-12654,2024-02-09,2024-02-09,Second Class,CUS-8619,Customer CUS-8619,Corporate,United States,City_43,Georgia,West,PROD-98674,Technology,Binders,Binders Product PROD-98674,581.42,3,0.00,356.71,Medium
ORD-12655,2024-11-08,2024-11-08,Same Day,CUS-4959,Customer CUS-4959,Home Office,United States,City_99,Georgia,West,PROD-50085,Office Supplies,Tables,Tables Product PROD-50085,2219.80,5,0.10,1918.39,Medium
ORD-12656,2023-05-26,2023-05-26,Same Day,CUS-9003,Customer CUS-9003,Corporate,United States,City_57,California,South,PROD-79011,Technology,Copiers,Copiers Product PROD-79011,817.77,8,0.00,459.04,Low
ORD-12657,2022-11-04,2022-11-04,Standard Class,CUS-6109,Customer CUS-6109,Home Office,United States,City_68,New York,South,PROD-55293,Office Supplies,Accessories,Accessories Product PROD-55293,162.70,2,0.00,131.53,Critical
ORD-12658,2022-02-15,2022-02-15,Standard Class,CUS-3629,Customer CUS-3629,Corporate,United States,City_43,New York,South,PROD-17474,Technology,Paper,Paper Product PROD-17474,882.40,2,0.00,520.39,Low
ORD-12659,2023-12-21,2023-12-21,First Class,CUS-3193,Customer CUS-3193,Corporate,United States,City_2,Florida,Central,PROD-29471,Technology,Chairs,Chairs Product PROD-29471,334.55,3,0.00,256.03,Medium
ORD-12660,2022-02-20,2022-02-20,Same Day,CUS-8046,Customer CUS-8046,Corporate,United States,City_76,Virginia,East,PROD-80975,Technology,Accessories,Accessories Product PROD-80975,1962.54,4,0.00,1835.21,High
ORD-12661,2022-05-22,2022-05-22,Same Day,CUS-9716,Customer CUS-9716,Home Office,United States,City_34,Texas,South,PROD-41479,Office Supplies,Accessories,Accessories Product PROD-41479,2704.18,7,0.15,2529.73,Critical
ORD-12662,2024-04-16,2024-04-16,First Class,CUS-4046,Customer CUS-4046,Home Office,United States,City_86,Ohio,Central,PROD-91385,Office Supplies,Chairs,Chairs Product PROD-91385,22.46,2,0.00,20.27,Critical
ORD-12663,2022-08-07,2022-08-07,First Class,CUS-6120,Customer CUS-6120,Consumer,United States,City_83,Texas,East,PROD-79074,Technology,Storage,Storage Product PROD-79074,1276.65,5,0.00,779.85,Low
ORD-12664,2024-11-27,2024-11-27,First Class,CUS-8585,Customer CUS-8585,Consumer,United States,City_0,New York,East,PROD-26632,Office Supplies,Phones,Phones Product PROD-26632,1099.54,4,0.00,931.99,Low
ORD-12665,2024-12-28,2024-12-28,Standard Class,CUS-7750,Customer CUS-7750,Consumer,United States,City_97,Texas,South,PROD-48390,Furniture,Paper,Paper Product PROD-48390,380.25,3,0.05,318.35,Critical
ORD-12666,2023-11-24,2023-11-24,Standard Class,CUS-1241,Customer CUS-1241,Corporate,United States,City_15,Illinois,East,PROD-49996,Technology,Accessories,Accessories Product PROD-49996,138.39,4,0.00,96.77,Low
ORD-12667,2024-08-04,2024-08-04,Second Class,CUS-5846,Customer CUS-5846,Corporate,United States,City_21,Ohio,South,PROD-99114,Furniture,Bookcases,Bookcases Product PROD-99114,1315.15,7,0.00,853.65,Medium
ORD-12668,2023-10-18,2023-10-18,Same Day,CUS-1550,Customer CUS-1550,Consumer,United States,City_14,Illinois,East,PROD-44130,Office Supplies,Accessories,Accessories Product PROD-44130,736.19,4,0.00,573.40,High
ORD-12669,2024-03-28,2024-03-28,Standard Class,CUS-9616,Customer CUS-9616,Consumer,United States,City_72,Washington,West,PROD-33307,Office Supplies,Storage,Storage Product PROD-33307,2769.50,9,0.00,2348.91,High
ORD-12670,2023-10-19,2023-10-19,Same Day,CUS-1378,Customer CUS-1378,Home Office,United States,City_8,Florida,East,PROD-47428,Office Supplies,Paper,Paper Product PROD-47428,217.20,3,0.05,199.00,Low
ORD-12671,2024-01-26,2024-01-26,Second Class,CUS-2379,Customer CUS-2379,Consumer,United States,City_40,Virginia,Central,PROD-95802,Office Supplies,Accessories,Accessories Product PROD-95802,1345.22,6,0.10,1022.42,Medium
ORD-12672,2024-03-13,2024-03-13,Second Class,CUS-8646,Customer CUS-8646,Consumer,United States,City_10,California,West,PROD-89118,Technology,Bookcases,Bookcases Product PROD-89118,270.63,7,0.00,247.64,High
ORD-12673,2024-01-27,2024-01-27,First Class,CUS-9215,Customer CUS-9215,Corporate,United States,City_96,Florida,South,PROD-87822,Office Supplies,Accessories,Accessories Product PROD-87822,1037.72,9,0.00,628.82,High
ORD-12674,2023-06-18,2023-06-18,Same Day,CUS-5426,Customer CUS-5426,Home Office,United States,City_53,California,South,PROD-15079,Technology,Copiers,Copiers Product PROD-15079,194.28,8,0.00,136.54,Critical
ORD-12675,2022-10-21,2022-10-21,First Class,CUS-6502,Customer CUS-6502,Corporate,United States,City_83,Florida,South,PROD-53666,Furniture,Copiers,Copiers Product PROD-53666,58.13,10,0.20,46.48,Critical
ORD-12676,2023-04-13,2023-04-13,Standard Class,CUS-5526,Customer CUS-5526,Corporate,United States,City_38,Texas,Central,PROD-69117,Furniture,Chairs,Chairs Product PROD-69117,1692.42,9,0.00,1265.12,Critical
ORD-12677,2024-02-24,2024-02-24,Standard Class,CUS-3768,Customer CUS-3768,Home Office,United States,City_40,Texas,South,PROD-46171,Office Supplies,Bookcases,Bookcases Product PROD-46171,1081.36,9,0.00,806.42,Medium
ORD-12678,2023-02-20,2023-02-20,Same Day,CUS-4175,Customer CUS-4175,Corporate,United States,City_19,California,South,PROD-43607,Office Supplies,Paper,Paper Product PROD-43607,832.38,2,0.00,580.19,Critical
ORD-12679,2024-02-08,2024-02-08,Same Day,CUS-6885,Customer CUS-6885,Consumer,United States,City_55,Washington,West,PROD-70978,Technology,Binders,Binders Product PROD-70978,225.26,3,0.00,138.02,Critical
ORD-12680,2024-08-03,2024-08-03,Second Class,CUS-5238,Customer CUS-5238,Corporate,United States,City_30,Pennsylvania,West,PROD-96148,Technology,Copiers,Copiers Product PROD-96148,676.47,10,0.00,418.52,Low
ORD-12681,2022-05-16,2022-05-16,First Class,CUS-3225,Customer CUS-3225,Home Office,United States,City_45,Washington,South,PROD-87810,Office Supplies,Paper,Paper Product PROD-87810,1014.25,7,0.15,792.50,Critical
ORD-12682,2023-03-04,2023-03-04,First Class,CUS-1618,Customer CUS-1618,Consumer,United States,City_0,Virginia,East,PROD-61960,Technology,Laptops,Laptops Product PROD-61960,2160.18,9,0.05,1683.00,Low
ORD-12683,2022-05-20,2022-05-20,Second Class,CUS-6096,Customer CUS-6096,Consumer,United States,City_17,California,Central,PROD-21416,Office Supplies,Chairs,Chairs Product PROD-21416,2963.90,6,0.00,2342.99,High
ORD-12684,2023-08-20,2023-08-20,Same Day,CUS-3338,Customer CUS-3338,Home Office,United States,City_3,New York,East,PROD-82260,Furniture,Chairs,Chairs Product PROD-82260,105.43,9,0.00,73.81,Medium
ORD-12685,2024-08-15,2024-08-15,Standard Class,CUS-6808,Customer CUS-6808,Home Office,United States,City_64,California,Central,PROD-24431,Office Supplies,Copiers,Copiers Product PROD-24431,1828.79,8,0.00,1239.02,Medium
ORD-12686,2022-01-10,2022-01-10,Second Class,CUS-2210,Customer CUS-2210,Consumer,United States,City_75,Virginia,East,PROD-94192,Technology,Copiers,Copiers Product PROD-94192,3038.96,7,0.10,2420.12,Low
ORD-12687,2023-04-24,2023-04-24,Standard Class,CUS-1048,Customer CUS-1048,Corporate,United States,City_38,Ohio,South,PROD-49382,Technology,Accessories,Accessories Product PROD-49382,515.56,8,0.00,308.97,Medium
ORD-12688,2024-02-05,2024-02-05,Standard Class,CUS-1845,Customer CUS-1845,Home Office,United States,City_51,Ohio,South,PROD-45673,Furniture,Laptops,Laptops Product PROD-45673,3572.72,10,0.00,2880.75,High
ORD-12689,2022-02-04,2022-02-04,Standard Class,CUS-5954,Customer CUS-5954,Home Office,United States,City_37,Texas,South,PROD-96507,Furniture,Copiers,Copiers Product PROD-96507,1956.96,7,0.00,1356.09,High
ORD-12690,2023-05-07,2023-05-07,Second Class,CUS-6579,Customer CUS-6579,Home Office,United States,City_48,Washington,West,PROD-54293,Technology,Accessories,Accessories Product PROD-54293,1026.56,6,0.00,676.88,Medium
ORD-12691,2024-02-24,2024-02-24,Standard Class,CUS-8062,Customer CUS-8062,Corporate,United States,City_42,Florida,East,PROD-94724,Office Supplies,Paper,Paper Product PROD-94724,570.64,6,0.00,527.46,High
ORD-12692,2024-09-28,2024-09-28,Standard Class,CUS-5275,Customer CUS-5275,Corporate,United States,City_40,Virginia,South,PROD-76070,Technology,Accessories,Accessories Product PROD-76070,1302.01,7,0.00,1125.85,Medium
ORD-12693,2024-05-25,2024-05-25,First Class,CUS-8191,Customer CUS-8191,Consumer,United States,City_40,Illinois,West,PROD-53948,Technology,Paper,Paper Product PROD-53948,946.53,2,0.05,687.92,Low
ORD-12694,2022-11-17,2022-11-17,First Class,CUS-4005,Customer CUS-4005,Corporate,United States,City_85,Virginia,South,PROD-90944,Office Supplies,Accessories,Accessories Product PROD-90944,504.97,8,0.00,281.87,High
ORD-12695,2024-02-02,2024-02-02,Second Class,CUS-5939,Customer CUS-5939,Corporate,United States,City_24,Ohio,Central,PROD-13238,Technology,Binders,Binders Product PROD-13238,101.08,3,0.00,77.49,High
ORD-12696,2024-01-16,2024-01-16,Same Day,CUS-5100,Customer CUS-5100,Corporate,United States,City_20,California,Central,PROD-42315,Technology,Laptops,Laptops Product PROD-42315,700.08,4,0.00,558.27,Critical
ORD-12697,2024-03-02,2024-03-02,Same Day,CUS-1668,Customer CUS-1668,Home Office,United States,City_57,Illinois,South,PROD-96166,Office Supplies,Chairs,Chairs Product PROD-96166,3342.79,7,0.00,2277.85,Critical
ORD-12698,2023-09-02,2023-09-02,Standard Class,CUS-4810,Customer CUS-4810,Home Office,United States,City_38,Ohio,East,PROD-65148,Furniture,Storage,Storage Product PROD-65148,1140.21,4,0.00,1038.81,Medium
ORD-12699,2022-08-27,2022-08-27,Second Class,CUS-9095,Customer CUS-9095,Corporate,United States,City_81,Washington,West,PROD-84971,Office Supplies,Laptops,Laptops Product PROD-84971,1240.23,4,0.00,1154.29,Critical
ORD-12700,2024-10-07,2024-10-07,Same Day,CUS-8567,Customer CUS-8567,Home Office,United States,City_98,Texas,West,PROD-10344,Technology,Binders,Binders Product PROD-10344,736.17,2,0.00,572.28,Low
ORD-12701,2023-12-26,2023-12-26,Second Class,CUS-7739,Customer CUS-7739,Consumer,United States,City_48,New York,Central,PROD-77116,Technology,Chairs,Chairs Product PROD-77116,1917.95,5,0.05,1708.88,Critical
ORD-12702,2023-08-22,2023-08-22,Same Day,CUS-8102,Customer CUS-8102,Home Office,United States,City_67,Georgia,Central,PROD-39609,Furniture,Binders,Binders Product PROD-39609,1863.14,9,0.00,1767.43,High
ORD-12703,2023-01-06,2023-01-06,First Class,CUS-9325,Customer CUS-9325,Corporate,United States,City_12,Illinois,West,PROD-84211,Technology,Phones,Phones Product PROD-84211,1511.13,4,0.10,914.39,Critical
ORD-12704,2023-01-14,2023-01-14,First Class,CUS-8374,Customer CUS-8374,Home Office,United States,City_40,Pennsylvania,West,PROD-14187,Office Supplies,Phones,Phones Product PROD-14187,1777.14,5,0.00,1607.28,Medium
ORD-12705,2022-05-14,2022-05-14,First Class,CUS-3729,Customer CUS-3729,Home Office,United States,City_64,Pennsylvania,Central,PROD-53727,Office Supplies,Copiers,Copiers Product PROD-53727,763.11,2,0.10,614.36,High
ORD-12706,2024-08-26,2024-08-26,Standard Class,CUS-9687,Customer CUS-9687,Consumer,United States,City_8,Florida,South,PROD-41009,Technology,Laptops,Laptops Product PROD-41009,1888.87,6,0.00,1093.16,Low
ORD-12707,2024-10-24,2024-10-24,Second Class,CUS-4081,Customer CUS-4081,Corporate,United States,City_80,Florida,West,PROD-72631,Technology,Binders,Binders Product PROD-72631,1700.64,5,0.05,1485.67,High
ORD-12708,2024-11-23,2024-11-23,First Class,CUS-2294,Customer CUS-2294,Corporate,United States,City_87,Pennsylvania,South,PROD-56687,Office Supplies,Accessories,Accessories Product PROD-56687,1429.79,5,0.00,831.62,Critical
ORD-12709,2023-07-22,2023-07-22,Same Day,CUS-5319,Customer CUS-5319,Home Office,United States,City_56,Georgia,Central,PROD-34198,Office Supplies,Copiers,Copiers Product PROD-34198,3022.55,10,0.00,1685.82,Medium
ORD-12710,2023-05-06,2023-05-06,Second Class,CUS-7396,Customer CUS-7396,Home Office,United States,City_59,California,West,PROD-69519,Technology,Copiers,Copiers Product PROD-69519,379.54,1,0.00,351.03,High
ORD-12711,2023-11-03,2023-11-03,First Class,CUS-4250,Customer CUS-4250,Consumer,United States,City_97,Illinois,Central,PROD-25031,Technology,Phones,Phones Product PROD-25031,2143.18,6,0.00,1620.20,Low
ORD-12712,2024-04-20,2024-04-20,First Class,CUS-4192,Customer CUS-4192,Corporate,United States,City_89,Florida,East,PROD-98530,Furniture,Bookcases,Bookcases Product PROD-98530,772.37,6,0.05,733.23,Critical
ORD-12713,2022-02-23,2022-02-23,Same Day,CUS-9865,Customer CUS-9865,Home Office,United States,City_94,Florida,West,PROD-27087,Technology,Tables,Tables Product PROD-27087,283.18,2,0.00,187.99,Critical
ORD-12714,2023-09-22,2023-09-22,Same Day,CUS-7791,Customer CUS-7791,Corporate,United States,City_49,Illinois,Central,PROD-33335,Technology,Tables,Tables Product PROD-33335,895.92,4,0.00,786.06,Medium
ORD-12715,2022-07-08,2022-07-08,Standard Class,CUS-5100,Customer CUS-5100,Home Office,United States,City_59,Pennsylvania,East,PROD-86617,Office Supplies,Storage,Storage Product PROD-86617,1347.03,5,0.05,1007.59,Medium
ORD-12716,2023-11-25,2023-11-25,First Class,CUS-2180,Customer CUS-2180,Consumer,United States,City_5,Washington,Central,PROD-43624,Furniture,Paper,Paper Product PROD-43624,3181.72,7,0.00,2354.18,Critical
ORD-12717,2023-04-16,2023-04-16,Second Class,CUS-4512,Customer CUS-4512,Consumer,United States,City_29,Georgia,Central,PROD-11317,Furniture,Phones,Phones Product PROD-11317,549.98,5,0.10,360.70,Critical
ORD-12718,2022-05-24,2022-05-24,Same Day,CUS-2911,Customer CUS-2911,Home Office,United States,City_71,Georgia,South,PROD-84119,Furniture,Binders,Binders Product PROD-84119,1288.38,4,0.00,999.89,Critical
ORD-12719,2023-08-08,2023-08-08,Second Class,CUS-3698,Customer CUS-3698,Home Office,United States,City_26,Ohio,East,PROD-22700,Technology,Paper,Paper Product PROD-22700,381.67,2,0.05,313.63,Medium
ORD-12720,2024-07-28,2024-07-28,Second Class,CUS-8155,Customer CUS-8155,Consumer,United States,City_3,California,South,PROD-36266,Office Supplies,Paper,Paper Product PROD-36266,1936.13,10,0.00,1402.07,High
ORD-12721,2023-04-26,2023-04-26,Second Class,CUS-1366,Customer CUS-1366,Consumer,United States,City_22,California,Central,PROD-93924,Office Supplies,Paper,Paper Product PROD-93924,1708.44,9,0.10,1391.30,High
ORD-12722,2023-11-22,2023-11-22,First Class,CUS-1568,Customer CUS-1568,Corporate,United States,City_46,New York,South,PROD-59947,Furniture,Bookcases,Bookcases Product PROD-59947,3592.97,10,0.00,2158.27,Low
ORD-12723,2023-05-09,2023-05-09,Same Day,CUS-3113,Customer CUS-3113,Corporate,United States,City_87,New York,East,PROD-76070,Office Supplies,Binders,Binders Product PROD-76070,1177.41,4,0.00,755.99,Low
ORD-12724,2023-10-20,2023-10-20,Same Day,CUS-3324,Customer CUS-3324,Consumer,United States,City_40,Texas,South,PROD-92776,Technology,Paper,Paper Product PROD-92776,1734.56,5,0.00,1102.76,High
ORD-12725,2023-10-16,2023-10-16,Same Day,CUS-3572,Customer CUS-3572,Consumer,United States,City_62,Pennsylvania,South,PROD-24371,Office Supplies,Phones,Phones Product PROD-24371,2777.64,8,0.05,1927.68,High
ORD-12726,2024-05-27,2024-05-27,Standard Class,CUS-8690,Customer CUS-8690,Corporate,United States,City_97,Illinois,East,PROD-19880,Furniture,Paper,Paper Product PROD-19880,936.97,5,0.00,862.77,Low
ORD-12727,2024-02-24,2024-02-24,Same Day,CUS-1085,Customer CUS-1085,Consumer,United States,City_93,Ohio,East,PROD-69051,Technology,Tables,Tables Product PROD-69051,1857.77,7,0.00,1638.61,High
ORD-12728,2023-05-19,2023-05-19,First Class,CUS-7883,Customer CUS-7883,Consumer,United States,City_45,Texas,Central,PROD-90527,Technology,Paper,Paper Product PROD-90527,1047.96,7,0.00,586.18,Low
ORD-12729,2024-04-04,2024-04-04,Second Class,CUS-8071,Customer CUS-8071,Corporate,United States,City_92,Florida,East,PROD-47843,Technology,Binders,Binders Product PROD-47843,2447.46,8,0.00,1782.65,Low
ORD-12730,2022-08-18,2022-08-18,Standard Class,CUS-5682,Customer CUS-5682,Corporate,United States,City_5,California,South,PROD-74595,Technology,Phones,Phones Product PROD-74595,1000.56,4,0.00,881.37,Critical
ORD-12731,2022-05-22,2022-05-22,Second Class,CUS-2848,Customer CUS-2848,Home Office,United States,City_25,Virginia,West,PROD-71629,Furniture,Chairs,Chairs Product PROD-71629,416.47,9,0.00,279.97,Medium
ORD-12732,2023-11-11,2023-11-11,Same Day,CUS-1937,Customer CUS-1937,Home Office,United States,City_88,Florida,West,PROD-19359,Technology,Accessories,Accessories Product PROD-19359,717.34,2,0.00,549.72,Low
ORD-12733,2022-03-13,2022-03-13,First Class,CUS-2330,Customer CUS-2330,Corporate,United States,City_99,New York,Central,PROD-17672,Technology,Phones,Phones Product PROD-17672,839.58,7,0.00,614.34,Low
ORD-12734,2023-05-26,2023-05-26,Same Day,CUS-1133,Customer CUS-1133,Corporate,United States,City_6,California,East,PROD-21543,Furniture,Accessories,Accessories Product PROD-21543,1699.97,4,0.05,1367.86,Medium
ORD-12735,2024-04-12,2024-04-12,Standard Class,CUS-5457,Customer CUS-5457,Consumer,United States,City_12,California,West,PROD-62798,Furniture,Tables,Tables Product PROD-62798,33.35,2,0.00,21.18,Critical
ORD-12736,2023-08-25,2023-08-25,First Class,CUS-1095,Customer CUS-1095,Consumer,United States,City_98,Florida,East,PROD-76656,Technology,Tables,Tables Product PROD-76656,976.10,7,0.20,762.72,Medium
ORD-12737,2023-11-15,2023-11-15,Second Class,CUS-1897,Customer CUS-1897,Consumer,United States,City_84,Texas,West,PROD-34655,Furniture,Laptops,Laptops Product PROD-34655,267.84,8,0.00,177.78,High
ORD-12738,2022-07-21,2022-07-21,First Class,CUS-5170,Customer CUS-5170,Corporate,United States,City_18,California,South,PROD-22683,Office Supplies,Accessories,Accessories Product PROD-22683,1516.33,6,0.05,975.62,Critical
ORD-12739,2024-07-20,2024-07-20,Same Day,CUS-9775,Customer CUS-9775,Corporate,United States,City_97,Pennsylvania,Central,PROD-98492,Office Supplies,Copiers,Copiers Product PROD-98492,249.27,1,0.00,180.46,Low
